"GEO_ID","NAME","P1_001N",
"860Z200US13774","ZCTA5 13774","191",
"860Z200US13775","ZCTA5 13775","1452",
"860Z200US13776","ZCTA5 13776","404",
"860Z200US13777","ZCTA5 13777","768",
"860Z200US13778","ZCTA5 13778","5495",
"860Z200US13780","ZCTA5 13780","1011",
"860Z200US13782","ZCTA5 13782","642",
"860Z200US13783","ZCTA5 13783","2345",
"860Z200US13784","ZCTA5 13784","180",
"860Z200US13786","ZCTA5 13786","333",
"860Z200US13787","ZCTA5 13787","3359",
"860Z200US13788","ZCTA5 13788","870",
"860Z200US13790","ZCTA5 13790","18478",
"860Z200US13795","ZCTA5 13795","3617",
"860Z200US13796","ZCTA5 13796","1147",
"860Z200US13797","ZCTA5 13797","2130",
"860Z200US13801","ZCTA5 13801","1284",
"860Z200US13802","ZCTA5 13802","692",
"860Z200US13803","ZCTA5 13803","4208",
"860Z200US13804","ZCTA5 13804","249",
"860Z200US13806","ZCTA5 13806","111",
"860Z200US13807","ZCTA5 13807","1061",
"860Z200US13808","ZCTA5 13808","1583",
"860Z200US13809","ZCTA5 13809","1492",
"860Z200US13810","ZCTA5 13810","1038",
"860Z200US13811","ZCTA5 13811","4032",
"860Z200US13812","ZCTA5 13812","2136",
"860Z200US13813","ZCTA5 13813","814",
"860Z200US13814","ZCTA5 13814","55",
"860Z200US13815","ZCTA5 13815","13063",
"860Z200US13820","ZCTA5 13820","21605",
"860Z200US13825","ZCTA5 13825","3020",
"860Z200US13826","ZCTA5 13826","117",
"860Z200US13827","ZCTA5 13827","11381",
"860Z200US13830","ZCTA5 13830","4599",
"860Z200US13832","ZCTA5 13832","528",
"860Z200US13833","ZCTA5 13833","4004",
"860Z200US13834","ZCTA5 13834","168",
"860Z200US13835","ZCTA5 13835","1384",
"860Z200US13838","ZCTA5 13838","4203",
"860Z200US13839","ZCTA5 13839","1475",
"860Z200US13841","ZCTA5 13841","421",
"860Z200US13842","ZCTA5 13842","414",
"860Z200US13843","ZCTA5 13843","1849",
"860Z200US13844","ZCTA5 13844","686",
"860Z200US13846","ZCTA5 13846","293",
"860Z200US13847","ZCTA5 13847","23",
"860Z200US13849","ZCTA5 13849","4456",
"860Z200US13850","ZCTA5 13850","22135",
"860Z200US13856","ZCTA5 13856","6193",
"860Z200US13859","ZCTA5 13859","162",
"860Z200US13860","ZCTA5 13860","207",
"860Z200US13861","ZCTA5 13861","426",
"860Z200US13862","ZCTA5 13862","3960",
"860Z200US13863","ZCTA5 13863","527",
"860Z200US13864","ZCTA5 13864","1113",
"860Z200US13865","ZCTA5 13865","5754",
"860Z200US13901","ZCTA5 13901","20548",
"860Z200US13902","ZCTA5 13902","7260",
"860Z200US13903","ZCTA5 13903","18140",
"860Z200US13904","ZCTA5 13904","9236",
"860Z200US13905","ZCTA5 13905","27672",
"860Z200US14001","ZCTA5 14001","9482",
"860Z200US14004","ZCTA5 14004","11583",
"860Z200US14005","ZCTA5 14005","1868",
"860Z200US14006","ZCTA5 14006","9140",
"860Z200US14008","ZCTA5 14008","1306",
"860Z200US14009","ZCTA5 14009","5474",
"860Z200US14011","ZCTA5 14011","7832",
"860Z200US14012","ZCTA5 14012","2334",
"860Z200US14013","ZCTA5 14013","1317",
"860Z200US14020","ZCTA5 14020","22627",
"860Z200US14024","ZCTA5 14024","1584",
"860Z200US14025","ZCTA5 14025","2996",
"860Z200US14026","ZCTA5 14026","792",
"860Z200US14027","ZCTA5 14027","97",
"860Z200US14028","ZCTA5 14028","1553",
"860Z200US14029","ZCTA5 14029","72",
"860Z200US14030","ZCTA5 14030","1755",
"860Z200US14031","ZCTA5 14031","9983",
"860Z200US14032","ZCTA5 14032","9368",
"860Z200US14033","ZCTA5 14033","2173",
"860Z200US14034","ZCTA5 14034","3743",
"860Z200US14035","ZCTA5 14035","146",
"860Z200US14036","ZCTA5 14036","4931",
"860Z200US14037","ZCTA5 14037","1173",
"860Z200US14039","ZCTA5 14039","96",
"860Z200US14040","ZCTA5 14040","2087",
"860Z200US14041","ZCTA5 14041","154",
"860Z200US14042","ZCTA5 14042","3891",
"860Z200US14043","ZCTA5 14043","24962",
"860Z200US14047","ZCTA5 14047","6152",
"860Z200US14048","ZCTA5 14048","15062",
"860Z200US14051","ZCTA5 14051","20721",
"860Z200US14052","ZCTA5 14052","17679",
"860Z200US14054","ZCTA5 14054","1355",
"860Z200US14055","ZCTA5 14055","1472",
"860Z200US14056","ZCTA5 14056","164",
"860Z200US14057","ZCTA5 14057","7915",
"860Z200US14058","ZCTA5 14058","2107",
"860Z200US14059","ZCTA5 14059","9280",
"860Z200US14060","ZCTA5 14060","394",
"860Z200US14061","ZCTA5 14061","77",
"860Z200US14062","ZCTA5 14062","3375",
"860Z200US14063","ZCTA5 14063","13028",
"860Z200US14065","ZCTA5 14065","1799",
"860Z200US14066","ZCTA5 14066","1172",
"860Z200US14067","ZCTA5 14067","4820",
"860Z200US14068","ZCTA5 14068","7399",
"860Z200US14069","ZCTA5 14069","773",
"860Z200US14070","ZCTA5 14070","5093",
"860Z200US14072","ZCTA5 14072","21389",
"860Z200US14075","ZCTA5 14075","44053",
"860Z200US14080","ZCTA5 14080","4109",
"860Z200US14081","ZCTA5 14081","2983",
"860Z200US14082","ZCTA5 14082","421",
"860Z200US14083","ZCTA5 14083","57",
"860Z200US14085","ZCTA5 14085","8157",
"860Z200US14086","ZCTA5 14086","35010",
"860Z200US14091","ZCTA5 14091","1128",
"860Z200US14092","ZCTA5 14092","11030",
"860Z200US14094","ZCTA5 14094","50969",
"860Z200US14098","ZCTA5 14098","2944",
"860Z200US14101","ZCTA5 14101","1853",
"860Z200US14102","ZCTA5 14102","1130",
"860Z200US14103","ZCTA5 14103","10589",
"860Z200US14105","ZCTA5 14105","4388",
"860Z200US14108","ZCTA5 14108","5654",
"860Z200US14109","ZCTA5 14109","940",
"860Z200US14111","ZCTA5 14111","3198",
"860Z200US14112","ZCTA5 14112","56",
"860Z200US14113","ZCTA5 14113","768",
"860Z200US14120","ZCTA5 14120","44538",
"860Z200US14125","ZCTA5 14125","3717",
"860Z200US14126","ZCTA5 14126","560",
"860Z200US14127","ZCTA5 14127","30565",
"860Z200US14129","ZCTA5 14129","1638",
"860Z200US14130","ZCTA5 14130","88",
"860Z200US14131","ZCTA5 14131","5207",
"860Z200US14132","ZCTA5 14132","6155",
"860Z200US14134","ZCTA5 14134","71",
"860Z200US14135","ZCTA5 14135","78",
"860Z200US14136","ZCTA5 14136","5029",
"860Z200US14138","ZCTA5 14138","1841",
"860Z200US14139","ZCTA5 14139","2231",
"860Z200US14141","ZCTA5 14141","7585",
"860Z200US14143","ZCTA5 14143","1310",
"860Z200US14145","ZCTA5 14145","1536",
"860Z200US14150","ZCTA5 14150","41161",
"860Z200US14166","ZCTA5 14166","36",
"860Z200US14167","ZCTA5 14167","1567",
"860Z200US14168","ZCTA5 14168","60",
"860Z200US14169","ZCTA5 14169","88",
"860Z200US14170","ZCTA5 14170","2248",
"860Z200US14171","ZCTA5 14171","1852",
"860Z200US14172","ZCTA5 14172","3301",
"860Z200US14173","ZCTA5 14173","386",
"860Z200US14174","ZCTA5 14174","5654",
"860Z200US14201","ZCTA5 14201","12364",
"860Z200US14202","ZCTA5 14202","3850",
"860Z200US14203","ZCTA5 14203","2006",
"860Z200US14204","ZCTA5 14204","9026",
"860Z200US14206","ZCTA5 14206","21706",
"860Z200US14207","ZCTA5 14207","26006",
"860Z200US14208","ZCTA5 14208","12088",
"860Z200US14209","ZCTA5 14209","8251",
"860Z200US14210","ZCTA5 14210","15480",
"860Z200US14211","ZCTA5 14211","26449",
"860Z200US14212","ZCTA5 14212","13533",
"860Z200US14213","ZCTA5 14213","25834",
"860Z200US14214","ZCTA5 14214","20732",
"860Z200US14215","ZCTA5 14215","42447",
"860Z200US14216","ZCTA5 14216","22979",
"860Z200US14217","ZCTA5 14217","23085",
"860Z200US14218","ZCTA5 14218","20878",
"860Z200US14219","ZCTA5 14219","11593",
"860Z200US14220","ZCTA5 14220","23959",
"860Z200US14221","ZCTA5 14221","55275",
"860Z200US14222","ZCTA5 14222","13629",
"860Z200US14223","ZCTA5 14223","22658",
"860Z200US14224","ZCTA5 14224","40736",
"860Z200US14225","ZCTA5 14225","34066",
"860Z200US14226","ZCTA5 14226","29861",
"860Z200US14227","ZCTA5 14227","23130",
"860Z200US14228","ZCTA5 14228","23945",
"860Z200US14260","ZCTA5 14260","787",
"860Z200US14261","ZCTA5 14261","5686",
"860Z200US14301","ZCTA5 14301","12618",
"860Z200US14302","ZCTA5 14302","105",
"860Z200US14303","ZCTA5 14303","5958",
"860Z200US14304","ZCTA5 14304","28923",
"860Z200US14305","ZCTA5 14305","16427",
"860Z200US14411","ZCTA5 14411","13334",
"860Z200US14413","ZCTA5 14413","171",
"860Z200US14414","ZCTA5 14414","6935",
"860Z200US14415","ZCTA5 14415","194",
"860Z200US14416","ZCTA5 14416","3971",
"860Z200US14418","ZCTA5 14418","1296",
"860Z200US14420","ZCTA5 14420","19567",
"860Z200US14422","ZCTA5 14422","2182",
"860Z200US14423","ZCTA5 14423","4557",
"860Z200US14424","ZCTA5 14424","28353",
"860Z200US14425","ZCTA5 14425","13068",
"860Z200US14427","ZCTA5 14427","1990",
"860Z200US14428","ZCTA5 14428","8259",
"860Z200US14432","ZCTA5 14432","5746",
"860Z200US14433","ZCTA5 14433","4707",
"860Z200US14435","ZCTA5 14435","2761",
"860Z200US14437","ZCTA5 14437","9141",
"860Z200US14441","ZCTA5 14441","326",
"860Z200US14445","ZCTA5 14445","7781",
"860Z200US14450","ZCTA5 14450","42633",
"860Z200US14453","ZCTA5 14453","44",
"860Z200US14454","ZCTA5 14454","10759",
"860Z200US14456","ZCTA5 14456","19602",
"860Z200US14462","ZCTA5 14462","614",
"860Z200US14463","ZCTA5 14463","181",
"860Z200US14464","ZCTA5 14464","7065",
"860Z200US14466","ZCTA5 14466","1616",
"860Z200US14467","ZCTA5 14467","9526",
"860Z200US14468","ZCTA5 14468","19174",
"860Z200US14469","ZCTA5 14469","6265",
"860Z200US14470","ZCTA5 14470","7648",
"860Z200US14471","ZCTA5 14471","2610",
"860Z200US14472","ZCTA5 14472","8566",
"860Z200US14475","ZCTA5 14475","334",
"860Z200US14476","ZCTA5 14476","2250",
"860Z200US14477","ZCTA5 14477","1501",
"860Z200US14478","ZCTA5 14478","1646",
"860Z200US14479","ZCTA5 14479","263",
"860Z200US14480","ZCTA5 14480","826",
"860Z200US14481","ZCTA5 14481","1711",
"860Z200US14482","ZCTA5 14482","8365",
"860Z200US14485","ZCTA5 14485","4111",
"860Z200US14486","ZCTA5 14486","305",
"860Z200US14487","ZCTA5 14487","5889",
"860Z200US14489","ZCTA5 14489","7347",
"860Z200US14502","ZCTA5 14502","10760",
"860Z200US14504","ZCTA5 14504","1648",
"860Z200US14505","ZCTA5 14505","5202",
"860Z200US14506","ZCTA5 14506","1289",
"860Z200US14507","ZCTA5 14507","1298",
"860Z200US14510","ZCTA5 14510","4902",
"860Z200US14511","ZCTA5 14511","520",
"860Z200US14512","ZCTA5 14512","4533",
"860Z200US14513","ZCTA5 14513","13459",
"860Z200US14514","ZCTA5 14514","6734",
"860Z200US14515","ZCTA5 14515","72",
"860Z200US14516","ZCTA5 14516","2190",
"860Z200US14517","ZCTA5 14517","2549",
"860Z200US14519","ZCTA5 14519","12354",
"860Z200US14521","ZCTA5 14521","3473",
"860Z200US14522","ZCTA5 14522","9028",
"860Z200US14525","ZCTA5 14525","2921",
"860Z200US14526","ZCTA5 14526","20932",
"860Z200US14527","ZCTA5 14527","12716",
"860Z200US14529","ZCTA5 14529","57",
"860Z200US14530","ZCTA5 14530","6583",
"860Z200US14532","ZCTA5 14532","4174",
"860Z200US14533","ZCTA5 14533","1753",
"860Z200US14534","ZCTA5 14534","32834",
"860Z200US14536","ZCTA5 14536","607",
"860Z200US14537","ZCTA5 14537","203",
"860Z200US14539","ZCTA5 14539","225",
"860Z200US14541","ZCTA5 14541","3298",
"860Z200US14542","ZCTA5 14542","68",
"860Z200US14543","ZCTA5 14543","3160",
"860Z200US14544","ZCTA5 14544","2035",
"860Z200US14545","ZCTA5 14545","157",
"860Z200US14546","ZCTA5 14546","4872",
"860Z200US14548","ZCTA5 14548","3972",
"860Z200US14549","ZCTA5 14549","137",
"860Z200US14550","ZCTA5 14550","1564",
"860Z200US14551","ZCTA5 14551","5163",
"860Z200US14555","ZCTA5 14555","934",
"860Z200US14556","ZCTA5 14556","875",
"860Z200US14557","ZCTA5 14557","136",
"860Z200US14559","ZCTA5 14559","17964",
"860Z200US14560","ZCTA5 14560","2167",
"860Z200US14561","ZCTA5 14561","3026",
"860Z200US14564","ZCTA5 14564","16138",
"860Z200US14568","ZCTA5 14568","5975",
"860Z200US14569","ZCTA5 14569","6302",
"860Z200US14571","ZCTA5 14571","1207",
"860Z200US14572","ZCTA5 14572","4636",
"860Z200US14580","ZCTA5 14580","54148",
"860Z200US14585","ZCTA5 14585","187",
"860Z200US14586","ZCTA5 14586","13089",
"860Z200US14588","ZCTA5 14588","8",
"860Z200US14589","ZCTA5 14589","7637",
"860Z200US14590","ZCTA5 14590","4902",
"860Z200US14591","ZCTA5 14591","1451",
"860Z200US14592","ZCTA5 14592","222",
"860Z200US14604","ZCTA5 14604","3138",
"860Z200US14605","ZCTA5 14605","12172",
"860Z200US14606","ZCTA5 14606","28252",
"860Z200US14607","ZCTA5 14607","16298",
"860Z200US14608","ZCTA5 14608","13177",
"860Z200US14609","ZCTA5 14609","41329",
"860Z200US14610","ZCTA5 14610","14311",
"860Z200US14611","ZCTA5 14611","18586",
"860Z200US14612","ZCTA5 14612","34844",
"860Z200US14613","ZCTA5 14613","14882",
"860Z200US14614","ZCTA5 14614","1109",
"860Z200US14615","ZCTA5 14615","16862",
"860Z200US14616","ZCTA5 14616","27946",
"860Z200US14617","ZCTA5 14617","22599",
"860Z200US14618","ZCTA5 14618","23998",
"860Z200US14619","ZCTA5 14619","14061",
"860Z200US14620","ZCTA5 14620","24185",
"860Z200US14621","ZCTA5 14621","32891",
"860Z200US14622","ZCTA5 14622","11930",
"860Z200US14623","ZCTA5 14623","27865",
"860Z200US14624","ZCTA5 14624","37200",
"860Z200US14625","ZCTA5 14625","10487",
"860Z200US14626","ZCTA5 14626","30032",
"860Z200US14627","ZCTA5 14627","2986",
"860Z200US14642","ZCTA5 14642","8",
"860Z200US14701","ZCTA5 14701","38428",
"860Z200US14706","ZCTA5 14706","5910",
"860Z200US14707","ZCTA5 14707","151",
"860Z200US14708","ZCTA5 14708","148",
"860Z200US14709","ZCTA5 14709","1423",
"860Z200US14710","ZCTA5 14710","3367",
"860Z200US14711","ZCTA5 14711","1822",
"860Z200US14712","ZCTA5 14712","3242",
"860Z200US14714","ZCTA5 14714","361",
"860Z200US14715","ZCTA5 14715","2613",
"860Z200US14716","ZCTA5 14716","2638",
"860Z200US14717","ZCTA5 14717","689",
"860Z200US14718","ZCTA5 14718","1845",
"860Z200US14719","ZCTA5 14719","3449",
"860Z200US14720","ZCTA5 14720","633",
"860Z200US14721","ZCTA5 14721","177",
"860Z200US14722","ZCTA5 14722","194",
"860Z200US14723","ZCTA5 14723","1222",
"860Z200US14724","ZCTA5 14724","2595",
"860Z200US14726","ZCTA5 14726","2016",
"860Z200US14727","ZCTA5 14727","5257",
"860Z200US14728","ZCTA5 14728","937",
"860Z200US14729","ZCTA5 14729","763",
"860Z200US14731","ZCTA5 14731","1269",
"860Z200US14732","ZCTA5 14732","56",
"860Z200US14733","ZCTA5 14733","3663",
"860Z200US14735","ZCTA5 14735","2836",
"860Z200US14736","ZCTA5 14736","271",
"860Z200US14737","ZCTA5 14737","4101",
"860Z200US14738","ZCTA5 14738","3561",
"860Z200US14739","ZCTA5 14739","2853",
"860Z200US14740","ZCTA5 14740","1301",
"860Z200US14741","ZCTA5 14741","1881",
"860Z200US14742","ZCTA5 14742","119",
"860Z200US14743","ZCTA5 14743","1584",
"860Z200US14744","ZCTA5 14744","1937",
"860Z200US14747","ZCTA5 14747","2197",
"860Z200US14748","ZCTA5 14748","659",
"860Z200US14750","ZCTA5 14750","4673",
"860Z200US14752","ZCTA5 14752","168",
"860Z200US14753","ZCTA5 14753","1067",
"860Z200US14754","ZCTA5 14754","721",
"860Z200US14755","ZCTA5 14755","2855",
"860Z200US14756","ZCTA5 14756","43",
"860Z200US14757","ZCTA5 14757","3072",
"860Z200US14760","ZCTA5 14760","18031",
"860Z200US14767","ZCTA5 14767","2171",
"860Z200US14769","ZCTA5 14769","948",
"860Z200US14770","ZCTA5 14770","2747",
"860Z200US14772","ZCTA5 14772","4141",
"860Z200US14774","ZCTA5 14774","142",
"860Z200US14775","ZCTA5 14775","2402",
"860Z200US14777","ZCTA5 14777","509",
"860Z200US14778","ZCTA5 14778","1352",
"860Z200US14779","ZCTA5 14779","7191",
"860Z200US14781","ZCTA5 14781","2114",
"860Z200US14782","ZCTA5 14782","2236",
"860Z200US14783","ZCTA5 14783","352",
"860Z200US14784","ZCTA5 14784","967",
"860Z200US14785","ZCTA5 14785","54",
"860Z200US14787","ZCTA5 14787","4825",
"860Z200US14788","ZCTA5 14788","217",
"860Z200US14801","ZCTA5 14801","5202",
"860Z200US14802","ZCTA5 14802","4016",
"860Z200US14803","ZCTA5 14803","1216",
"860Z200US14804","ZCTA5 14804","1300",
"860Z200US14805","ZCTA5 14805","1108",
"860Z200US14806","ZCTA5 14806","1963",
"860Z200US14807","ZCTA5 14807","2834",
"860Z200US14808","ZCTA5 14808","588",
"860Z200US14809","ZCTA5 14809","2258",
"860Z200US14810","ZCTA5 14810","11620",
"860Z200US14812","ZCTA5 14812","3273",
"860Z200US14813","ZCTA5 14813","2307",
"860Z200US14814","ZCTA5 14814","1938",
"860Z200US14815","ZCTA5 14815","928",
"860Z200US14816","ZCTA5 14816","583",
"860Z200US14817","ZCTA5 14817","2474",
"860Z200US14818","ZCTA5 14818","1830",
"860Z200US14819","ZCTA5 14819","684",
"860Z200US14820","ZCTA5 14820","659",
"860Z200US14821","ZCTA5 14821","3115",
"860Z200US14822","ZCTA5 14822","926",
"860Z200US14823","ZCTA5 14823","3686",
"860Z200US14824","ZCTA5 14824","663",
"860Z200US14825","ZCTA5 14825","763",
"860Z200US14826","ZCTA5 14826","1936",
"860Z200US14827","ZCTA5 14827","204",
"860Z200US14830","ZCTA5 14830","18949",
"860Z200US14836","ZCTA5 14836","963",
"860Z200US14837","ZCTA5 14837","5345",
"860Z200US14838","ZCTA5 14838","1820",
"860Z200US14839","ZCTA5 14839","686",
"860Z200US14840","ZCTA5 14840","2905",
"860Z200US14841","ZCTA5 14841","809",
"860Z200US14842","ZCTA5 14842","797",
"860Z200US14843","ZCTA5 14843","12637",
"860Z200US14845","ZCTA5 14845","20628",
"860Z200US14846","ZCTA5 14846","653",
"860Z200US14847","ZCTA5 14847","2443",
"860Z200US14850","ZCTA5 14850","69271",
"860Z200US14853","ZCTA5 14853","1993",
"860Z200US14854","ZCTA5 14854","47",
"860Z200US14855","ZCTA5 14855","1029",
"860Z200US14856","ZCTA5 14856","72",
"860Z200US14858","ZCTA5 14858","1672",
"860Z200US14859","ZCTA5 14859","1153",
"860Z200US14860","ZCTA5 14860","1000",
"860Z200US14861","ZCTA5 14861","1303",
"860Z200US14864","ZCTA5 14864","1311",
"860Z200US14865","ZCTA5 14865","2598",
"860Z200US14867","ZCTA5 14867","5490",
"860Z200US14869","ZCTA5 14869","1208",
"860Z200US14870","ZCTA5 14870","9648",
"860Z200US14871","ZCTA5 14871","4025",
"860Z200US14872","ZCTA5 14872","641",
"860Z200US14873","ZCTA5 14873","2348",
"860Z200US14874","ZCTA5 14874","180",
"860Z200US14877","ZCTA5 14877","505",
"860Z200US14878","ZCTA5 14878","780",
"860Z200US14879","ZCTA5 14879","2152",
"860Z200US14880","ZCTA5 14880","1545",
"860Z200US14881","ZCTA5 14881","254",
"860Z200US14882","ZCTA5 14882","3890",
"860Z200US14883","ZCTA5 14883","3998",
"860Z200US14884","ZCTA5 14884","309",
"860Z200US14885","ZCTA5 14885","689",
"860Z200US14886","ZCTA5 14886","6648",
"860Z200US14889","ZCTA5 14889","1514",
"860Z200US14891","ZCTA5 14891","4140",
"860Z200US14892","ZCTA5 14892","7949",
"860Z200US14893","ZCTA5 14893","21",
"860Z200US14894","ZCTA5 14894","1716",
"860Z200US14895","ZCTA5 14895","9375",
"860Z200US14897","ZCTA5 14897","850",
"860Z200US14898","ZCTA5 14898","1573",
"860Z200US14901","ZCTA5 14901","14893",
"860Z200US14903","ZCTA5 14903","7279",
"860Z200US14904","ZCTA5 14904","15102",
"860Z200US14905","ZCTA5 14905","8645",
